date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2024-07-05,0.0,15.87,-0.006852,-1968000.0,0.0,0.0
2024-07-08,0.0,16.02,0.009414,-1968000.0,0.0,0.0
2024-07-09,0.0,16.05,0.001648,-1968000.0,0.0,0.0
2024-07-10,0.0,16.11,0.003814,-1968000.0,0.0,0.0
2024-07-11,0.0,16.18,0.004408,-1968000.0,0.0,0.0
2024-07-12,0.0,16.08,-0.006292,-1968000.0,0.0,0.0
2024-07-15,0.0,15.84,-0.014723,-1968000.0,0.0,0.0
2024-07-16,0.0,15.66,-0.011357,-1968000.0,0.0,0.0
2024-07-17,0.0,15.79,0.008537,-1968000.0,0.0,0.0
2024-07-18,0.0,15.96,0.010618,-1968000.0,0.0,0.0
2024-07-19,410000.0,16.39,0.026845,-1558000.0,410000.0,0.0
2024-07-22,833000.0,16.65,0.016052,-725000.0,833000.0,0.0
2024-07-23,0.0,16.47,-0.010802,-725000.0,0.0,0.0
2024-07-24,0.0,16.27,-0.012663,-725000.0,0.0,0.0
2024-07-25,0.0,16.11,-0.009622,-725000.0,0.0,0.0
2024-07-26,0.0,15.86,-0.015321,-725000.0,0.0,0.0
2024-07-29,0.0,15.62,-0.015421,-725000.0,0.0,0.0
2024-07-30,0.0,15.28,-0.021649,-725000.0,0.0,0.0
2024-07-31,0.0,15.24,-0.00284,-725000.0,0.0,0.0
2024-08-01,0.0,15.39,0.0102,-725000.0,0.0,0.0
2024-08-02,0.0,15.07,-0.021084,-725000.0,0.0,0.0
2024-08-05,0.0,14.94,-0.008522,-725000.0,0.0,0.0
2024-08-06,0.0,14.98,0.002959,-725000.0,0.0,0.0
2024-08-07,0.0,14.96,-0.001268,-725000.0,0.0,0.0
2024-08-08,0.0,14.67,-0.019448,-725000.0,0.0,0.0
2024-08-09,0.0,14.68,0.000818,-725000.0,0.0,0.0
2024-08-12,0.0,14.69,0.000477,-725000.0,0.0,0.0
2024-08-13,0.0,14.56,-0.009067,-725000.0,0.0,0.0
2024-08-14,0.0,14.99,0.029592,-725000.0,0.0,0.0
2024-08-15,0.0,15.49,0.033438,-725000.0,0.0,0.0
2024-08-16,0.0,15.68,0.011956,-725000.0,0.0,0.0
2024-08-19,0.0,15.49,-0.01163,-725000.0,0.0,0.0
2024-08-20,0.0,15.27,-0.014387,-725000.0,0.0,0.0
2024-08-21,0.0,15.59,0.021008,-725000.0,0.0,0.0
2024-08-22,0.0,15.28,-0.019697,-725000.0,0.0,0.0
2024-08-23,0.0,15.24,-0.002722,-725000.0,0.0,0.0
2024-08-26,0.0,15.24,-1.3e-05,-725000.0,0.0,0.0
2024-08-27,0.0,15.06,-0.012183,-725000.0,0.0,0.0
2024-08-28,0.0,14.63,-0.028108,-725000.0,0.0,0.0
2024-08-29,0.0,14.61,-0.001886,-725000.0,0.0,0.0
2024-08-30,0.0,15.0,0.026873,-725000.0,0.0,0.0
2024-09-03,0.0,14.52,-0.031811,-725000.0,0.0,0.0
2024-09-04,0.0,14.43,-0.006019,-725000.0,0.0,0.0
2024-09-05,0.0,14.75,0.021991,-725000.0,0.0,0.0
2024-09-06,0.0,15.03,0.018792,-725000.0,0.0,0.0
2024-09-09,0.0,14.98,-0.00328,-725000.0,0.0,0.0
2024-09-10,0.0,15.0,0.001576,-725000.0,0.0,0.0
2024-09-11,0.0,15.13,0.008552,-725000.0,0.0,0.0
2024-09-12,0.0,15.25,0.007554,-725000.0,0.0,0.0
2024-09-13,0.0,14.92,-0.021023,-725000.0,0.0,0.0
2024-09-16,0.0,14.74,-0.012081,-725000.0,0.0,0.0
2024-09-17,0.0,14.73,-0.001051,-725000.0,0.0,0.0
2024-09-18,0.0,14.94,0.014373,-725000.0,0.0,0.0
2024-09-19,0.0,15.28,0.023032,-725000.0,0.0,0.0
2024-09-20,0.0,14.91,-0.024816,-725000.0,0.0,0.0
2024-09-23,0.0,14.71,-0.013432,-725000.0,0.0,0.0
2024-09-24,0.0,14.62,-0.005583,-725000.0,0.0,0.0
2024-09-25,0.0,14.5,-0.008555,-725000.0,0.0,0.0
2024-09-26,0.0,14.55,0.003801,-725000.0,0.0,0.0
2024-09-27,0.0,14.61,0.004144,-725000.0,0.0,0.0
2024-09-30,0.0,14.85,0.015862,-725000.0,0.0,0.0
2024-10-01,0.0,15.41,0.038195,-725000.0,0.0,0.0
2024-10-02,0.0,15.71,0.019543,-725000.0,0.0,0.0
2024-10-03,0.0,16.21,0.031509,-725000.0,0.0,0.0
2024-10-04,0.0,16.37,0.010106,-725000.0,0.0,0.0
2024-10-07,0.0,16.03,-0.020755,-725000.0,0.0,0.0
2024-10-08,0.0,15.74,-0.01797,-725000.0,0.0,0.0
2024-10-09,0.0,15.22,-0.033111,-725000.0,0.0,0.0
2024-10-10,0.0,15.32,0.006129,-725000.0,0.0,0.0
2024-10-11,0.0,15.53,0.013881,-725000.0,0.0,0.0
2024-10-14,0.0,15.29,-0.015539,-725000.0,0.0,0.0
2024-10-15,0.0,14.87,-0.027441,-725000.0,0.0,0.0
2024-10-16,0.0,15.18,0.021173,-725000.0,0.0,0.0
2024-10-17,0.0,15.37,0.012573,-725000.0,0.0,0.0
2024-10-18,0.0,15.65,0.01779,-725000.0,0.0,0.0
2024-10-21,0.0,15.48,-0.010462,-725000.0,0.0,0.0
2024-10-22,0.0,15.09,-0.025369,-725000.0,0.0,0.0
2024-10-23,0.0,14.67,-0.027891,-725000.0,0.0,0.0
2024-10-24,0.0,14.52,-0.010184,-725000.0,0.0,0.0
2024-10-25,0.0,14.53,0.000964,-725000.0,0.0,0.0
2024-10-28,0.0,13.92,-0.042073,-725000.0,0.0,0.0
2024-10-29,0.0,13.58,-0.024923,-725000.0,0.0,0.0
2024-10-30,-333000.0,13.31,-0.019881,-1058000.0,0.0,-333000.0
2024-10-31,-320000.0,12.78,-0.039306,-1378000.0,0.0,-320000.0
2024-11-01,0.0,12.85,0.00503,-1378000.0,0.0,0.0
2024-11-04,0.0,12.19,-0.051092,-1378000.0,0.0,0.0
2024-11-05,0.0,12.14,-0.004405,-1378000.0,0.0,0.0
2024-11-06,0.0,11.68,-0.037529,-1378000.0,0.0,0.0
2024-11-07,-283000.0,11.31,-0.03187,-1661000.0,0.0,-283000.0
2024-11-08,0.0,11.72,0.0362,-1661000.0,0.0,0.0
2024-11-11,0.0,12.05,0.028023,-1661000.0,0.0,0.0
2024-11-12,0.0,12.33,0.023151,-1661000.0,0.0,0.0
2024-11-13,0.0,12.08,-0.020371,-1661000.0,0.0,0.0
2024-11-14,0.0,12.57,0.041259,-1661000.0,0.0,0.0
2024-11-15,0.0,12.75,0.014237,-1661000.0,0.0,0.0
2024-11-18,0.0,12.86,0.008336,-1661000.0,0.0,0.0
2024-11-19,0.0,12.83,-0.002045,-1661000.0,0.0,0.0
2024-11-20,0.0,12.16,-0.052719,-1661000.0,0.0,0.0
2024-11-21,0.0,12.18,0.001818,-1661000.0,0.0,0.0
2024-11-22,0.0,12.03,-0.011899,-1661000.0,0.0,0.0
2024-11-25,0.0,11.5,-0.043979,-1661000.0,0.0,0.0
2024-11-26,0.0,11.06,-0.038492,-1661000.0,0.0,0.0
2024-11-27,0.0,11.49,0.03912,-1661000.0,0.0,0.0
2024-11-29,0.0,11.24,-0.022291,-1661000.0,0.0,0.0
2024-12-02,0.0,11.05,-0.016329,-1661000.0,0.0,0.0
2024-12-03,0.0,10.86,-0.017722,-1661000.0,0.0,0.0
2024-12-04,0.0,11.13,0.02482,-1661000.0,0.0,0.0
2024-12-05,0.0,10.93,-0.018036,-1661000.0,0.0,0.0
2024-12-06,0.0,10.72,-0.018825,-1661000.0,0.0,0.0
2024-12-09,0.0,10.34,-0.035817,-1661000.0,0.0,0.0
2024-12-10,0.0,9.82,-0.049985,-1661000.0,0.0,0.0
2024-12-11,0.0,9.53,-0.030039,-1661000.0,0.0,0.0
2024-12-12,0.0,9.91,0.040313,-1661000.0,0.0,0.0
2024-12-13,0.0,10.02,0.011323,-1661000.0,0.0,0.0
2024-12-16,0.0,10.19,0.016345,-1661000.0,0.0,0.0
2024-12-17,0.0,10.16,-0.002484,-1661000.0,0.0,0.0
